log_message,keywords,score
User 13579 provided a rating for Product XYZ789.,product xyz,0.361850536639813
User 13579 provided a rating for Product XYZ789.,user provide rate,2.6121169260744046
User 13579 provided a rating for Product XYZ789.,provide rate product,4.597734847773606
User 13579 provided a rating for Product XYZ789.,rate product xyz,0.6524070440730919
System maintenance in progress - expect temporary disruptions.,system maintenance,1.1369811712108198
System maintenance in progress - expect temporary disruptions.,maintenance progress,1.941529781644477
System maintenance in progress - expect temporary disruptions.,progress expect,1.2811431701438607
System maintenance in progress - expect temporary disruptions.,expect temporary,1.2811431701438607
System maintenance in progress - expect temporary disruptions.,temporary disruption,0.361850536639813
System maintenance in progress - expect temporary disruptions.,system maintenance progress,2.6121169260744046
System maintenance in progress - expect temporary disruptions.,maintenance progress expect,4.597734847773606
System maintenance in progress - expect temporary disruptions.,progress expect temporary,2.6823892323752503
System maintenance in progress - expect temporary disruptions.,expect temporary disruption,0.6524070440730919
User 24680 checked their order history.,user check,1.1369811712108198
User 24680 checked their order history.,check order,1.941529781644477
User 24680 checked their order history.,order history,0.361850536639813
User 24680 checked their order history.,user check order,2.6121169260744046
User 24680 checked their order history.,check order history,1.0173682449867167
Payment processing for Order #67890 initiated.,payment process,1.1369811712108198
Payment processing for Order #67890 initiated.,process order,1.941529781644477
Payment processing for Order #67890 initiated.,order initiate,0.361850536639813
Payment processing for Order #67890 initiated.,payment process order,2.6121169260744046
Payment processing for Order #67890 initiated.,process order initiate,1.0173682449867167
User 55555 updated their shipping address.,user update,1.1369811712108198
User 55555 updated their shipping address.,update ship,1.941529781644477
User 55555 updated their shipping address.,ship address,0.361850536639813
User 55555 updated their shipping address.,user update ship,2.6121169260744046
User 55555 updated their shipping address.,update ship address,1.0173682449867167
Abnormal increase in CPU utilization.,abnormal increase,1.1369811712108198
Abnormal increase in CPU utilization.,increase cpu,1.941529781644477
Abnormal increase in CPU utilization.,cpu utilization,0.361850536639813
Abnormal increase in CPU utilization.,abnormal increase cpu,2.6121169260744046
Abnormal increase in CPU utilization.,increase cpu utilization,1.0173682449867167
Product ABC123 out of stock.,product abc,1.009883427333368
Product ABC123 out of stock.,abc stock,0.4182364798986363
Product ABC123 out of stock.,product abc stock,0.5167350734016846
User 44444 initiated a password reset.,user initiate,1.1369811712108198
User 44444 initiated a password reset.,initiate password,1.941529781644477
User 44444 initiated a password reset.,password reset,0.361850536639813
User 44444 initiated a password reset.,user initiate password,2.6121169260744046
User 44444 initiated a password reset.,initiate password reset,1.0173682449867167
"Search query ""laptops"" initiated by User 98765.",search query,1.1369811712108198
"Search query ""laptops"" initiated by User 98765.",query laptop,1.941529781644477
"Search query ""laptops"" initiated by User 98765.",laptop initiate,1.2811431701438607
"Search query ""laptops"" initiated by User 98765.",initiate user,0.361850536639813
"Search query ""laptops"" initiated by User 98765.",search query laptop,2.6121169260744046
"Search query ""laptops"" initiated by User 98765.",query laptop initiate,4.597734847773606
"Search query ""laptops"" initiated by User 98765.",laptop initiate user,0.6524070440730919
Security breach detected - unauthorized access to admin panel.,security breach,1.1369811712108198
Security breach detected - unauthorized access to admin panel.,breach detect,1.941529781644477
Security breach detected - unauthorized access to admin panel.,detect unauthorized,1.2811431701438607
Security breach detected - unauthorized access to admin panel.,unauthorized access,1.2811431701438607
Security breach detected - unauthorized access to admin panel.,access admin,1.2811431701438607
Security breach detected - unauthorized access to admin panel.,admin panel,0.361850536639813
Security breach detected - unauthorized access to admin panel.,security breach detect,2.6121169260744046
Security breach detected - unauthorized access to admin panel.,breach detect unauthorized,4.597734847773606
Security breach detected - unauthorized access to admin panel.,detect unauthorized access,2.6823892323752503
Security breach detected - unauthorized access to admin panel.,unauthorized access admin,2.6823892323752503
Security breach detected - unauthorized access to admin panel.,access admin panel,0.6524070440730919
User 24680 applied a discount code to Order #13579.,user apply,1.1369811712108198
User 24680 applied a discount code to Order #13579.,apply discount,1.941529781644477
User 24680 applied a discount code to Order #13579.,discount code,1.2811431701438607
User 24680 applied a discount code to Order #13579.,code order,0.361850536639813
User 24680 applied a discount code to Order #13579.,user apply discount,2.6121169260744046
User 24680 applied a discount code to Order #13579.,apply discount code,4.597734847773606
User 24680 applied a discount code to Order #13579.,discount code order,0.6524070440730919
Inventory restocked for Product GHI789.,inventory restock,1.1369811712108198
Inventory restocked for Product GHI789.,restock product,1.941529781644477
Inventory restocked for Product GHI789.,product ghi,0.361850536639813
Inventory restocked for Product GHI789.,inventory restock product,2.6121169260744046
Inventory restocked for Product GHI789.,restock product ghi,1.0173682449867167
User 55555 added Product JKL012 to their wishlist.,user add,1.1369811712108198
User 55555 added Product JKL012 to their wishlist.,add product,1.941529781644477
User 55555 added Product JKL012 to their wishlist.,product jkl,1.2811431701438607
User 55555 added Product JKL012 to their wishlist.,jkl wishlist,0.361850536639813
User 55555 added Product JKL012 to their wishlist.,user add product,2.6121169260744046
User 55555 added Product JKL012 to their wishlist.,add product jkl,4.597734847773606
User 55555 added Product JKL012 to their wishlist.,product jkl wishlist,0.6524070440730919
Order #24680 shipped for delivery.,order ship,1.009883427333368
Order #24680 shipped for delivery.,ship delivery,0.4182364798986363
Order #24680 shipped for delivery.,order ship delivery,0.5167350734016846
High traffic - potential performance degradation.,high traffic,1.1369811712108198
